Date,Store,Location,Product,Category,Units Sold,Unit Price,Total Sales
2024-12-04,Central Perk,New York,Latte,Beverage,32,4.5,144.0
2024-12-04,Central Perk,New York,Espresso,Beverage,66,3.0,198.0
2024-12-04,Central Perk,New York,Croissant,Bakery,72,3.0,216.0
2024-12-04,Central Perk,New York,Cold Brew,Beverage,39,4.0,156.0
2024-12-04,Central Perk,New York,Bagel,Bakery,47,2.0,94.0
2024-12-04,Central Perk,New York,Muffin,Bakery,15,2.5,37.5
2024-12-04,Central Perk,New York,Croissant,Bakery,25,3.0,75.0
2024-12-04,Central Perk,New York,Muffin,Bakery,69,2.5,172.5
2024-12-04,Brew Haven,Los Angeles,Muffin,Bakery,95,2.5,237.5
2024-12-04,Brew Haven,Los Angeles,Cold Brew,Beverage,85,4.0,340.0
2024-12-04,Brew Haven,Los Angeles,Latte,Beverage,30,4.5,135.0
2024-12-04,Brew Haven,Los Angeles,Latte,Beverage,48,4.5,216.0
2024-12-04,Brew Haven,Los Angeles,Muffin,Bakery,39,2.5,97.5
2024-12-04,Brew Haven,Los Angeles,Muffin,Bakery,48,2.5,120.0
2024-12-04,Daily Grind,Chicago,Bagel,Bakery,71,2.0,142.0
2024-12-04,Daily Grind,Chicago,Latte,Beverage,97,4.5,436.5
2024-12-04,Daily Grind,Chicago,Espresso,Beverage,82,3.0,246.0
2024-12-04,Daily Grind,Chicago,Muffin,Bakery,90,2.5,225.0
2024-12-04,Daily Grind,Chicago,Muffin,Bakery,43,2.5,107.5
2024-12-04,Daily Grind,Chicago,Espresso,Beverage,69,3.0,207.0
2024-12-04,Daily Grind,Chicago,Espresso,Beverage,78,3.0,234.0
2024-12-04,Daily Grind,Chicago,Muffin,Bakery,67,2.5,167.5
2024-12-04,Mocha Magic,San Francisco,Latte,Beverage,32,4.5,144.0
2024-12-04,Mocha Magic,San Francisco,Bagel,Bakery,12,2.0,24.0
2024-12-04,Mocha Magic,San Francisco,Bagel,Bakery,32,2.0,64.0
2024-12-04,Mocha Magic,San Francisco,Espresso,Beverage,28,3.0,84.0
2024-12-04,Mocha Magic,San Francisco,Croissant,Bakery,27,3.0,81.0
2024-12-04,Mocha Magic,San Francisco,Espresso,Beverage,62,3.0,186.0
2024-12-04,Mocha Magic,San Francisco,Croissant,Bakery,78,3.0,234.0
2024-12-04,Mocha Magic,San Francisco,Bagel,Bakery,23,2.0,46.0
2024-12-04,Mocha Magic,San Francisco,Croissant,Bakery,61,3.0,183.0
2024-12-04,Mocha Magic,San Francisco,Latte,Beverage,72,4.5,324.0
2024-12-05,Central Perk,New York,Croissant,Bakery,25,3.0,75.0
2024-12-05,Central Perk,New York,Latte,Beverage,72,4.5,324.0
2024-12-05,Central Perk,New York,Bagel,Bakery,57,2.0,114.0
2024-12-05,Central Perk,New York,Muffin,Bakery,12,2.5,30.0
2024-12-05,Central Perk,New York,Croissant,Bakery,27,3.0,81.0
2024-12-05,Central Perk,New York,Croissant,Bakery,91,3.0,273.0
2024-12-05,Central Perk,New York,Bagel,Bakery,67,2.0,134.0
2024-12-05,Central Perk,New York,Bagel,Bakery,58,2.0,116.0
2024-12-05,Brew Haven,Los Angeles,Latte,Beverage,96,4.5,432.0
2024-12-05,Brew Haven,Los Angeles,Espresso,Beverage,33,3.0,99.0
2024-12-05,Brew Haven,Los Angeles,Espresso,Beverage,77,3.0,231.0
2024-12-05,Brew Haven,Los Angeles,Cold Brew,Beverage,68,4.0,272.0
2024-12-05,Brew Haven,Los Angeles,Croissant,Bakery,30,3.0,90.0
2024-12-05,Brew Haven,Los Angeles,Latte,Beverage,56,4.5,252.0
2024-12-05,Brew Haven,Los Angeles,Latte,Beverage,41,4.5,184.5
2024-12-05,Daily Grind,Chicago,Muffin,Bakery,99,2.5,247.5
2024-12-05,Daily Grind,Chicago,Croissant,Bakery,72,3.0,216.0
2024-12-05,Daily Grind,Chicago,Muffin,Bakery,23,2.5,57.5
2024-12-05,Daily Grind,Chicago,Cold Brew,Beverage,31,4.0,124.0
2024-12-05,Daily Grind,Chicago,Muffin,Bakery,87,2.5,217.5
2024-12-05,Mocha Magic,San Francisco,Muffin,Bakery,93,2.5,232.5
2024-12-05,Mocha Magic,San Francisco,Latte,Beverage,13,4.5,58.5
2024-12-05,Mocha Magic,San Francisco,Bagel,Bakery,43,2.0,86.0
2024-12-05,Mocha Magic,San Francisco,Cold Brew,Beverage,88,4.0,352.0
2024-12-05,Mocha Magic,San Francisco,Croissant,Bakery,59,3.0,177.0
2024-12-05,Mocha Magic,San Francisco,Cold Brew,Beverage,45,4.0,180.0
2024-12-05,Mocha Magic,San Francisco,Latte,Beverage,85,4.5,382.5
2024-12-06,Central Perk,New York,Croissant,Bakery,13,3.0,39.0
2024-12-06,Central Perk,New York,Cold Brew,Beverage,87,4.0,348.0
2024-12-06,Central Perk,New York,Cold Brew,Beverage,22,4.0,88.0
2024-12-06,Central Perk,New York,Cold Brew,Beverage,32,4.0,128.0
2024-12-06,Central Perk,New York,Cold Brew,Beverage,81,4.0,324.0
2024-12-06,Brew Haven,Los Angeles,Bagel,Bakery,61,2.0,122.0
2024-12-06,Brew Haven,Los Angeles,Bagel,Bakery,94,2.0,188.0
2024-12-06,Brew Haven,Los Angeles,Croissant,Bakery,17,3.0,51.0
2024-12-06,Brew Haven,Los Angeles,Croissant,Bakery,81,3.0,243.0
2024-12-06,Brew Haven,Los Angeles,Latte,Beverage,54,4.5,243.0
2024-12-06,Brew Haven,Los Angeles,Bagel,Bakery,64,2.0,128.0
2024-12-06,Brew Haven,Los Angeles,Croissant,Bakery,62,3.0,186.0
2024-12-06,Daily Grind,Chicago,Croissant,Bakery,79,3.0,237.0
2024-12-06,Daily Grind,Chicago,Bagel,Bakery,21,2.0,42.0
2024-12-06,Daily Grind,Chicago,Croissant,Bakery,89,3.0,267.0
2024-12-06,Daily Grind,Chicago,Cold Brew,Beverage,28,4.0,112.0
2024-12-06,Daily Grind,Chicago,Cold Brew,Beverage,95,4.0,380.0
2024-12-06,Daily Grind,Chicago,Muffin,Bakery,96,2.5,240.0
2024-12-06,Daily Grind,Chicago,Cold Brew,Beverage,85,4.0,340.0
2024-12-06,Mocha Magic,San Francisco,Cold Brew,Beverage,70,4.0,280.0
2024-12-06,Mocha Magic,San Francisco,Muffin,Bakery,80,2.5,200.0
2024-12-06,Mocha Magic,San Francisco,Cold Brew,Beverage,17,4.0,68.0
2024-12-06,Mocha Magic,San Francisco,Croissant,Bakery,84,3.0,252.0
2024-12-06,Mocha Magic,San Francisco,Latte,Beverage,81,4.5,364.5
2024-12-06,Mocha Magic,San Francisco,Muffin,Bakery,54,2.5,135.0
2024-12-06,Mocha Magic,San Francisco,Latte,Beverage,90,4.5,405.0
2024-12-06,Mocha Magic,San Francisco,Bagel,Bakery,76,2.0,152.0
2024-12-06,Mocha Magic,San Francisco,Croissant,Bakery,38,3.0,114.0
2024-12-07,Central Perk,New York,Cold Brew,Beverage,63,4.0,252.0
2024-12-07,Central Perk,New York,Cold Brew,Beverage,80,4.0,320.0
2024-12-07,Central Perk,New York,Latte,Beverage,12,4.5,54.0
2024-12-07,Central Perk,New York,Bagel,Bakery,51,2.0,102.0
2024-12-07,Central Perk,New York,Espresso,Beverage,13,3.0,39.0
2024-12-07,Central Perk,New York,Cold Brew,Beverage,30,4.0,120.0
2024-12-07,Central Perk,New York,Croissant,Bakery,80,3.0,240.0
2024-12-07,Central Perk,New York,Muffin,Bakery,35,2.5,87.5
2024-12-07,Brew Haven,Los Angeles,Croissant,Bakery,15,3.0,45.0
2024-12-07,Brew Haven,Los Angeles,Cold Brew,Beverage,16,4.0,64.0
2024-12-07,Brew Haven,Los Angeles,Espresso,Beverage,84,3.0,252.0
2024-12-07,Brew Haven,Los Angeles,Latte,Beverage,33,4.5,148.5
2024-12-07,Brew Haven,Los Angeles,Cold Brew,Beverage,95,4.0,380.0
2024-12-07,Daily Grind,Chicago,Croissant,Bakery,34,3.0,102.0
2024-12-07,Daily Grind,Chicago,Latte,Beverage,66,4.5,297.0
2024-12-07,Daily Grind,Chicago,Croissant,Bakery,88,3.0,264.0
2024-12-07,Daily Grind,Chicago,Muffin,Bakery,25,2.5,62.5
2024-12-07,Daily Grind,Chicago,Bagel,Bakery,92,2.0,184.0
2024-12-07,Daily Grind,Chicago,Cold Brew,Beverage,80,4.0,320.0
2024-12-07,Daily Grind,Chicago,Bagel,Bakery,27,2.0,54.0
2024-12-07,Daily Grind,Chicago,Bagel,Bakery,84,2.0,168.0
2024-12-07,Daily Grind,Chicago,Cold Brew,Beverage,56,4.0,224.0
2024-12-07,Mocha Magic,San Francisco,Latte,Beverage,17,4.5,76.5
2024-12-07,Mocha Magic,San Francisco,Bagel,Bakery,62,2.0,124.0
2024-12-07,Mocha Magic,San Francisco,Cold Brew,Beverage,82,4.0,328.0
2024-12-07,Mocha Magic,San Francisco,Espresso,Beverage,51,3.0,153.0
2024-12-07,Mocha Magic,San Francisco,Latte,Beverage,50,4.5,225.0
2024-12-07,Mocha Magic,San Francisco,Cold Brew,Beverage,88,4.0,352.0
2024-12-07,Mocha Magic,San Francisco,Latte,Beverage,27,4.5,121.5
2024-12-07,Mocha Magic,San Francisco,Latte,Beverage,48,4.5,216.0
2024-12-07,Mocha Magic,San Francisco,Croissant,Bakery,74,3.0,222.0
2024-12-08,Central Perk,New York,Croissant,Bakery,100,3.0,300.0
2024-12-08,Central Perk,New York,Latte,Beverage,43,4.5,193.5
2024-12-08,Central Perk,New York,Espresso,Beverage,61,3.0,183.0
2024-12-08,Central Perk,New York,Latte,Beverage,36,4.5,162.0
2024-12-08,Central Perk,New York,Espresso,Beverage,73,3.0,219.0
2024-12-08,Brew Haven,Los Angeles,Espresso,Beverage,90,3.0,270.0
2024-12-08,Brew Haven,Los Angeles,Croissant,Bakery,70,3.0,210.0
2024-12-08,Brew Haven,Los Angeles,Croissant,Bakery,77,3.0,231.0
2024-12-08,Brew Haven,Los Angeles,Espresso,Beverage,76,3.0,228.0
2024-12-08,Brew Haven,Los Angeles,Croissant,Bakery,94,3.0,282.0
2024-12-08,Brew Haven,Los Angeles,Espresso,Beverage,74,3.0,222.0
2024-12-08,Brew Haven,Los Angeles,Cold Brew,Beverage,91,4.0,364.0
2024-12-08,Daily Grind,Chicago,Bagel,Bakery,32,2.0,64.0
2024-12-08,Daily Grind,Chicago,Bagel,Bakery,77,2.0,154.0
2024-12-08,Daily Grind,Chicago,Latte,Beverage,90,4.5,405.0
2024-12-08,Daily Grind,Chicago,Latte,Beverage,90,4.5,405.0
2024-12-08,Daily Grind,Chicago,Latte,Beverage,94,4.5,423.0
2024-12-08,Daily Grind,Chicago,Latte,Beverage,43,4.5,193.5
2024-12-08,Daily Grind,Chicago,Croissant,Bakery,68,3.0,204.0
2024-12-08,Daily Grind,Chicago,Latte,Beverage,75,4.5,337.5
2024-12-08,Mocha Magic,San Francisco,Bagel,Bakery,48,2.0,96.0
2024-12-08,Mocha Magic,San Francisco,Bagel,Bakery,27,2.0,54.0
2024-12-08,Mocha Magic,San Francisco,Croissant,Bakery,65,3.0,195.0
2024-12-08,Mocha Magic,San Francisco,Bagel,Bakery,11,2.0,22.0
2024-12-08,Mocha Magic,San Francisco,Espresso,Beverage,87,3.0,261.0
2024-12-09,Central Perk,New York,Bagel,Bakery,15,2.0,30.0
2024-12-09,Central Perk,New York,Croissant,Bakery,34,3.0,102.0
2024-12-09,Central Perk,New York,Espresso,Beverage,87,3.0,261.0
2024-12-09,Central Perk,New York,Muffin,Bakery,30,2.5,75.0
2024-12-09,Central Perk,New York,Cold Brew,Beverage,65,4.0,260.0
2024-12-09,Central Perk,New York,Cold Brew,Beverage,93,4.0,372.0
2024-12-09,Central Perk,New York,Cold Brew,Beverage,60,4.0,240.0
2024-12-09,Central Perk,New York,Muffin,Bakery,18,2.5,45.0
2024-12-09,Central Perk,New York,Muffin,Bakery,26,2.5,65.0
2024-12-09,Brew Haven,Los Angeles,Cold Brew,Beverage,97,4.0,388.0
2024-12-09,Brew Haven,Los Angeles,Croissant,Bakery,99,3.0,297.0
2024-12-09,Brew Haven,Los Angeles,Cold Brew,Beverage,51,4.0,204.0
2024-12-09,Brew Haven,Los Angeles,Latte,Beverage,43,4.5,193.5
2024-12-09,Brew Haven,Los Angeles,Croissant,Bakery,97,3.0,291.0
2024-12-09,Brew Haven,Los Angeles,Latte,Beverage,80,4.5,360.0
2024-12-09,Daily Grind,Chicago,Latte,Beverage,14,4.5,63.0
2024-12-09,Daily Grind,Chicago,Muffin,Bakery,40,2.5,100.0
2024-12-09,Daily Grind,Chicago,Bagel,Bakery,37,2.0,74.0
2024-12-09,Daily Grind,Chicago,Muffin,Bakery,10,2.5,25.0
2024-12-09,Daily Grind,Chicago,Espresso,Beverage,11,3.0,33.0
2024-12-09,Daily Grind,Chicago,Bagel,Bakery,62,2.0,124.0
2024-12-09,Daily Grind,Chicago,Croissant,Bakery,13,3.0,39.0
2024-12-09,Daily Grind,Chicago,Espresso,Beverage,34,3.0,102.0
2024-12-09,Daily Grind,Chicago,Croissant,Bakery,82,3.0,246.0
2024-12-09,Daily Grind,Chicago,Croissant,Bakery,22,3.0,66.0
2024-12-09,Mocha Magic,San Francisco,Espresso,Beverage,52,3.0,156.0
2024-12-09,Mocha Magic,San Francisco,Muffin,Bakery,70,2.5,175.0
2024-12-09,Mocha Magic,San Francisco,Espresso,Beverage,74,3.0,222.0
2024-12-09,Mocha Magic,San Francisco,Cold Brew,Beverage,23,4.0,92.0
2024-12-09,Mocha Magic,San Francisco,Croissant,Bakery,17,3.0,51.0
2024-12-09,Mocha Magic,San Francisco,Latte,Beverage,73,4.5,328.5
2024-12-10,Central Perk,New York,Muffin,Bakery,52,2.5,130.0
2024-12-10,Central Perk,New York,Latte,Beverage,54,4.5,243.0
2024-12-10,Central Perk,New York,Latte,Beverage,76,4.5,342.0
2024-12-10,Central Perk,New York,Bagel,Bakery,84,2.0,168.0
2024-12-10,Central Perk,New York,Espresso,Beverage,42,3.0,126.0
2024-12-10,Central Perk,New York,Bagel,Bakery,47,2.0,94.0
2024-12-10,Brew Haven,Los Angeles,Muffin,Bakery,52,2.5,130.0
2024-12-10,Brew Haven,Los Angeles,Muffin,Bakery,17,2.5,42.5
2024-12-10,Brew Haven,Los Angeles,Muffin,Bakery,37,2.5,92.5
2024-12-10,Brew Haven,Los Angeles,Bagel,Bakery,53,2.0,106.0
2024-12-10,Brew Haven,Los Angeles,Bagel,Bakery,27,2.0,54.0
2024-12-10,Brew Haven,Los Angeles,Latte,Beverage,73,4.5,328.5
2024-12-10,Brew Haven,Los Angeles,Bagel,Bakery,14,2.0,28.0
2024-12-10,Brew Haven,Los Angeles,Espresso,Beverage,76,3.0,228.0
2024-12-10,Brew Haven,Los Angeles,Espresso,Beverage,56,3.0,168.0
2024-12-10,Brew Haven,Los Angeles,Cold Brew,Beverage,99,4.0,396.0
2024-12-10,Daily Grind,Chicago,Bagel,Bakery,31,2.0,62.0
2024-12-10,Daily Grind,Chicago,Espresso,Beverage,79,3.0,237.0
2024-12-10,Daily Grind,Chicago,Espresso,Beverage,60,3.0,180.0
2024-12-10,Daily Grind,Chicago,Cold Brew,Beverage,54,4.0,216.0
2024-12-10,Daily Grind,Chicago,Bagel,Bakery,42,2.0,84.0
2024-12-10,Daily Grind,Chicago,Cold Brew,Beverage,38,4.0,152.0
2024-12-10,Daily Grind,Chicago,Cold Brew,Beverage,71,4.0,284.0
2024-12-10,Daily Grind,Chicago,Latte,Beverage,88,4.5,396.0
2024-12-10,Mocha Magic,San Francisco,Latte,Beverage,92,4.5,414.0
2024-12-10,Mocha Magic,San Francisco,Cold Brew,Beverage,57,4.0,228.0
2024-12-10,Mocha Magic,San Francisco,Croissant,Bakery,64,3.0,192.0
2024-12-10,Mocha Magic,San Francisco,Cold Brew,Beverage,89,4.0,356.0
2024-12-10,Mocha Magic,San Francisco,Latte,Beverage,75,4.5,337.5
2024-12-10,Mocha Magic,San Francisco,Espresso,Beverage,70,3.0,210.0
2024-12-10,Mocha Magic,San Francisco,Muffin,Bakery,21,2.5,52.5
2024-12-10,Mocha Magic,San Francisco,Bagel,Bakery,41,2.0,82.0
2024-12-10,Mocha Magic,San Francisco,Croissant,Bakery,64,3.0,192.0
2024-12-11,Central Perk,New York,Cold Brew,Beverage,72,4.0,288.0
2024-12-11,Central Perk,New York,Cold Brew,Beverage,25,4.0,100.0
2024-12-11,Central Perk,New York,Cold Brew,Beverage,27,4.0,108.0
2024-12-11,Central Perk,New York,Latte,Beverage,62,4.5,279.0
2024-12-11,Central Perk,New York,Cold Brew,Beverage,24,4.0,96.0
2024-12-11,Central Perk,New York,Bagel,Bakery,76,2.0,152.0
2024-12-11,Central Perk,New York,Cold Brew,Beverage,16,4.0,64.0
2024-12-11,Brew Haven,Los Angeles,Latte,Beverage,78,4.5,351.0
2024-12-11,Brew Haven,Los Angeles,Latte,Beverage,99,4.5,445.5
2024-12-11,Brew Haven,Los Angeles,Latte,Beverage,44,4.5,198.0
2024-12-11,Brew Haven,Los Angeles,Cold Brew,Beverage,50,4.0,200.0
2024-12-11,Brew Haven,Los Angeles,Latte,Beverage,48,4.5,216.0
2024-12-11,Brew Haven,Los Angeles,Croissant,Bakery,32,3.0,96.0
2024-12-11,Brew Haven,Los Angeles,Espresso,Beverage,52,3.0,156.0
2024-12-11,Brew Haven,Los Angeles,Latte,Beverage,24,4.5,108.0
2024-12-11,Brew Haven,Los Angeles,Latte,Beverage,97,4.5,436.5
2024-12-11,Daily Grind,Chicago,Croissant,Bakery,28,3.0,84.0
2024-12-11,Daily Grind,Chicago,Espresso,Beverage,16,3.0,48.0
2024-12-11,Daily Grind,Chicago,Muffin,Bakery,11,2.5,27.5
2024-12-11,Daily Grind,Chicago,Croissant,Bakery,47,3.0,141.0
2024-12-11,Daily Grind,Chicago,Cold Brew,Beverage,24,4.0,96.0
2024-12-11,Mocha Magic,San Francisco,Croissant,Bakery,55,3.0,165.0
2024-12-11,Mocha Magic,San Francisco,Cold Brew,Beverage,31,4.0,124.0
2024-12-11,Mocha Magic,San Francisco,Bagel,Bakery,46,2.0,92.0
2024-12-11,Mocha Magic,San Francisco,Croissant,Bakery,31,3.0,93.0
2024-12-11,Mocha Magic,San Francisco,Croissant,Bakery,43,3.0,129.0
2024-12-12,Central Perk,New York,Muffin,Bakery,67,2.5,167.5
2024-12-12,Central Perk,New York,Latte,Beverage,73,4.5,328.5
2024-12-12,Central Perk,New York,Croissant,Bakery,28,3.0,84.0
2024-12-12,Central Perk,New York,Cold Brew,Beverage,71,4.0,284.0
2024-12-12,Central Perk,New York,Cold Brew,Beverage,32,4.0,128.0
2024-12-12,Brew Haven,Los Angeles,Latte,Beverage,26,4.5,117.0
2024-12-12,Brew Haven,Los Angeles,Muffin,Bakery,57,2.5,142.5
2024-12-12,Brew Haven,Los Angeles,Croissant,Bakery,21,3.0,63.0
2024-12-12,Brew Haven,Los Angeles,Bagel,Bakery,33,2.0,66.0
2024-12-12,Brew Haven,Los Angeles,Cold Brew,Beverage,93,4.0,372.0
2024-12-12,Brew Haven,Los Angeles,Bagel,Bakery,25,2.0,50.0
2024-12-12,Brew Haven,Los Angeles,Espresso,Beverage,34,3.0,102.0
2024-12-12,Daily Grind,Chicago,Bagel,Bakery,10,2.0,20.0
2024-12-12,Daily Grind,Chicago,Bagel,Bakery,78,2.0,156.0
2024-12-12,Daily Grind,Chicago,Espresso,Beverage,54,3.0,162.0
2024-12-12,Daily Grind,Chicago,Cold Brew,Beverage,86,4.0,344.0
2024-12-12,Daily Grind,Chicago,Espresso,Beverage,25,3.0,75.0
2024-12-12,Daily Grind,Chicago,Croissant,Bakery,36,3.0,108.0
2024-12-12,Mocha Magic,San Francisco,Bagel,Bakery,42,2.0,84.0
2024-12-12,Mocha Magic,San Francisco,Latte,Beverage,63,4.5,283.5
2024-12-12,Mocha Magic,San Francisco,Cold Brew,Beverage,11,4.0,44.0
2024-12-12,Mocha Magic,San Francisco,Cold Brew,Beverage,48,4.0,192.0
2024-12-12,Mocha Magic,San Francisco,Latte,Beverage,83,4.5,373.5
2024-12-13,Central Perk,New York,Bagel,Bakery,12,2.0,24.0
2024-12-13,Central Perk,New York,Latte,Beverage,41,4.5,184.5
2024-12-13,Central Perk,New York,Cold Brew,Beverage,42,4.0,168.0
2024-12-13,Central Perk,New York,Croissant,Bakery,57,3.0,171.0
2024-12-13,Central Perk,New York,Bagel,Bakery,57,2.0,114.0
2024-12-13,Central Perk,New York,Espresso,Beverage,55,3.0,165.0
2024-12-13,Central Perk,New York,Cold Brew,Beverage,51,4.0,204.0
2024-12-13,Central Perk,New York,Espresso,Beverage,49,3.0,147.0
2024-12-13,Central Perk,New York,Croissant,Bakery,11,3.0,33.0
2024-12-13,Brew Haven,Los Angeles,Cold Brew,Beverage,12,4.0,48.0
2024-12-13,Brew Haven,Los Angeles,Latte,Beverage,69,4.5,310.5
2024-12-13,Brew Haven,Los Angeles,Espresso,Beverage,97,3.0,291.0
2024-12-13,Brew Haven,Los Angeles,Cold Brew,Beverage,14,4.0,56.0
2024-12-13,Brew Haven,Los Angeles,Espresso,Beverage,90,3.0,270.0
2024-12-13,Brew Haven,Los Angeles,Espresso,Beverage,23,3.0,69.0
2024-12-13,Daily Grind,Chicago,Bagel,Bakery,71,2.0,142.0
2024-12-13,Daily Grind,Chicago,Cold Brew,Beverage,96,4.0,384.0
2024-12-13,Daily Grind,Chicago,Croissant,Bakery,25,3.0,75.0
2024-12-13,Daily Grind,Chicago,Muffin,Bakery,31,2.5,77.5
2024-12-13,Daily Grind,Chicago,Latte,Beverage,47,4.5,211.5
2024-12-13,Daily Grind,Chicago,Bagel,Bakery,25,2.0,50.0
2024-12-13,Daily Grind,Chicago,Bagel,Bakery,23,2.0,46.0
2024-12-13,Daily Grind,Chicago,Cold Brew,Beverage,100,4.0,400.0
2024-12-13,Daily Grind,Chicago,Cold Brew,Beverage,64,4.0,256.0
2024-12-13,Mocha Magic,San Francisco,Croissant,Bakery,30,3.0,90.0
2024-12-13,Mocha Magic,San Francisco,Cold Brew,Beverage,90,4.0,360.0
2024-12-13,Mocha Magic,San Francisco,Croissant,Bakery,86,3.0,258.0
2024-12-13,Mocha Magic,San Francisco,Bagel,Bakery,20,2.0,40.0
2024-12-13,Mocha Magic,San Francisco,Latte,Beverage,50,4.5,225.0
2024-12-13,Mocha Magic,San Francisco,Espresso,Beverage,35,3.0,105.0
2024-12-13,Mocha Magic,San Francisco,Cold Brew,Beverage,45,4.0,180.0
2024-12-13,Mocha Magic,San Francisco,Espresso,Beverage,92,3.0,276.0
2024-12-14,Central Perk,New York,Croissant,Bakery,63,3.0,189.0
2024-12-14,Central Perk,New York,Croissant,Bakery,52,3.0,156.0
2024-12-14,Central Perk,New York,Cold Brew,Beverage,94,4.0,376.0
2024-12-14,Central Perk,New York,Croissant,Bakery,46,3.0,138.0
2024-12-14,Central Perk,New York,Croissant,Bakery,94,3.0,282.0
2024-12-14,Central Perk,New York,Bagel,Bakery,41,2.0,82.0
2024-12-14,Central Perk,New York,Latte,Beverage,34,4.5,153.0
2024-12-14,Brew Haven,Los Angeles,Latte,Beverage,44,4.5,198.0
2024-12-14,Brew Haven,Los Angeles,Bagel,Bakery,63,2.0,126.0
2024-12-14,Brew Haven,Los Angeles,Bagel,Bakery,14,2.0,28.0
2024-12-14,Brew Haven,Los Angeles,Espresso,Beverage,36,3.0,108.0
2024-12-14,Brew Haven,Los Angeles,Latte,Beverage,73,4.5,328.5
2024-12-14,Brew Haven,Los Angeles,Latte,Beverage,99,4.5,445.5
2024-12-14,Brew Haven,Los Angeles,Latte,Beverage,73,4.5,328.5
2024-12-14,Brew Haven,Los Angeles,Latte,Beverage,31,4.5,139.5
2024-12-14,Brew Haven,Los Angeles,Muffin,Bakery,51,2.5,127.5
2024-12-14,Daily Grind,Chicago,Croissant,Bakery,29,3.0,87.0
2024-12-14,Daily Grind,Chicago,Muffin,Bakery,69,2.5,172.5
2024-12-14,Daily Grind,Chicago,Espresso,Beverage,24,3.0,72.0
2024-12-14,Daily Grind,Chicago,Bagel,Bakery,17,2.0,34.0
2024-12-14,Daily Grind,Chicago,Cold Brew,Beverage,42,4.0,168.0
2024-12-14,Daily Grind,Chicago,Bagel,Bakery,39,2.0,78.0
2024-12-14,Daily Grind,Chicago,Espresso,Beverage,12,3.0,36.0
2024-12-14,Daily Grind,Chicago,Espresso,Beverage,10,3.0,30.0
2024-12-14,Daily Grind,Chicago,Latte,Beverage,84,4.5,378.0
2024-12-14,Mocha Magic,San Francisco,Cold Brew,Beverage,50,4.0,200.0
2024-12-14,Mocha Magic,San Francisco,Bagel,Bakery,31,2.0,62.0
2024-12-14,Mocha Magic,San Francisco,Muffin,Bakery,15,2.5,37.5
2024-12-14,Mocha Magic,San Francisco,Croissant,Bakery,68,3.0,204.0
2024-12-14,Mocha Magic,San Francisco,Espresso,Beverage,60,3.0,180.0
2024-12-14,Mocha Magic,San Francisco,Espresso,Beverage,77,3.0,231.0
2024-12-14,Mocha Magic,San Francisco,Croissant,Bakery,53,3.0,159.0
2024-12-14,Mocha Magic,San Francisco,Cold Brew,Beverage,86,4.0,344.0
2024-12-14,Mocha Magic,San Francisco,Latte,Beverage,24,4.5,108.0
2024-12-14,Mocha Magic,San Francisco,Espresso,Beverage,60,3.0,180.0
2024-12-15,Central Perk,New York,Bagel,Bakery,39,2.0,78.0
2024-12-15,Central Perk,New York,Latte,Beverage,59,4.5,265.5
2024-12-15,Central Perk,New York,Bagel,Bakery,49,2.0,98.0
2024-12-15,Central Perk,New York,Latte,Beverage,20,4.5,90.0
2024-12-15,Central Perk,New York,Bagel,Bakery,56,2.0,112.0
2024-12-15,Central Perk,New York,Latte,Beverage,22,4.5,99.0
2024-12-15,Central Perk,New York,Muffin,Bakery,28,2.5,70.0
2024-12-15,Central Perk,New York,Bagel,Bakery,65,2.0,130.0
2024-12-15,Central Perk,New York,Muffin,Bakery,98,2.5,245.0
2024-12-15,Central Perk,New York,Bagel,Bakery,77,2.0,154.0
2024-12-15,Brew Haven,Los Angeles,Cold Brew,Beverage,21,4.0,84.0
2024-12-15,Brew Haven,Los Angeles,Muffin,Bakery,78,2.5,195.0
2024-12-15,Brew Haven,Los Angeles,Espresso,Beverage,92,3.0,276.0
2024-12-15,Brew Haven,Los Angeles,Cold Brew,Beverage,62,4.0,248.0
2024-12-15,Brew Haven,Los Angeles,Cold Brew,Beverage,23,4.0,92.0
2024-12-15,Daily Grind,Chicago,Espresso,Beverage,92,3.0,276.0
2024-12-15,Daily Grind,Chicago,Bagel,Bakery,11,2.0,22.0
2024-12-15,Daily Grind,Chicago,Espresso,Beverage,79,3.0,237.0
2024-12-15,Daily Grind,Chicago,Bagel,Bakery,100,2.0,200.0
2024-12-15,Daily Grind,Chicago,Cold Brew,Beverage,90,4.0,360.0
2024-12-15,Mocha Magic,San Francisco,Croissant,Bakery,83,3.0,249.0
2024-12-15,Mocha Magic,San Francisco,Bagel,Bakery,47,2.0,94.0
2024-12-15,Mocha Magic,San Francisco,Croissant,Bakery,54,3.0,162.0
2024-12-15,Mocha Magic,San Francisco,Bagel,Bakery,60,2.0,120.0
2024-12-15,Mocha Magic,San Francisco,Muffin,Bakery,58,2.5,145.0
2024-12-16,Central Perk,New York,Muffin,Bakery,58,2.5,145.0
2024-12-16,Central Perk,New York,Espresso,Beverage,67,3.0,201.0
2024-12-16,Central Perk,New York,Muffin,Bakery,45,2.5,112.5
2024-12-16,Central Perk,New York,Latte,Beverage,88,4.5,396.0
2024-12-16,Central Perk,New York,Latte,Beverage,25,4.5,112.5
2024-12-16,Central Perk,New York,Espresso,Beverage,11,3.0,33.0
